Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q3,72,Accommodation and Food Services,8513
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q3,72,Accommodation and Food Services,8049
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q3,72,Accommodation and Food Services,5904
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q4,72,Accommodation and Food Services,6452
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2022Q3,72,Accommodation and Food Services,9453
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2021Q3,72,Accommodation and Food Services,10548
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q4,72,Accommodation and Food Services,6656
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q4,72,Accommodation and Food Services,6916
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q4,72,Accommodation and Food Services,7272
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q4,72,Accommodation and Food Services,7884
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q4,72,Accommodation and Food Services,5254
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2021Q4,72,Accommodation and Food Services,8960
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2022Q4,72,Accommodation and Food Services,7129
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q1,72,Accommodation and Food Services,7693
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q1,72,Accommodation and Food Services,7177
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q1,72,Accommodation and Food Services,15636
Separations,Prince Georges WIA,Maryland Separations by Industry,2021Q1,72,Accommodation and Food Services,4928
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q1,72,Accommodation and Food Services,5865
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q1,72,Accommodation and Food Services,6355
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q2,72,Accommodation and Food Services,7449
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q1,72,Accommodation and Food Services,7243
Separations,Prince Georges WIA,Maryland Separations by Industry,2022Q1,72,Accommodation and Food Services,7136
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q2,72,Accommodation and Food Services,7595
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q2,72,Accommodation and Food Services,8408
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q2,72,Accommodation and Food Services,8459
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q2,72,Accommodation and Food Services,8982
Separations,Prince Georges WIA,Maryland Separations by Industry,2022Q2,72,Accommodation and Food Services,8787
Separations,Prince Georges WIA,Maryland Separations by Industry,2021Q2,72,Accommodation and Food Services,8261
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q2,72,Accommodation and Food Services,7057
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q3,72,Accommodation and Food Services,9047
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q3,72,Accommodation and Food Services,8341
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q3,72,Accommodation and Food Services,9602
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q3,72,Accommodation and Food Services,9698
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q3,72,Accommodation and Food Services,9751
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q3,72,Accommodation and Food Services,7795
Separations,Prince Georges WIA,Maryland Separations by Industry,2021Q3,72,Accommodation and Food Services,10725
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q4,72,Accommodation and Food Services,7194
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q4,72,Accommodation and Food Services,7290
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q4,72,Accommodation and Food Services,8439
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q4,72,Accommodation and Food Services,8018
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q4,72,Accommodation and Food Services,8198
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q4,72,Accommodation and Food Services,7190
Separations,Prince Georges WIA,Maryland Separations by Industry,2021Q4,72,Accommodation and Food Services,9519
Separations,Prince Georges WIA,Maryland Separations by Industry,2022Q4,72,Accommodation and Food Services,8146
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q1,72,Accommodation and Food Services,14.2
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q1,72,Accommodation and Food Services,18.8
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q1,72,Accommodation and Food Services,13
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q1,72,Accommodation and Food Services,13.900000000000002
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2021Q1,72,Accommodation and Food Services,15.1
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2022Q1,72,Accommodation and Food Services,15.9
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q2,72,Accommodation and Food Services,14.099999999999998
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q2,72,Accommodation and Food Services,15
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q1,72,Accommodation and Food Services,16.2
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q1,72,Accommodation and Food Services,14.6
Separations,Prince Georges WIA,Maryland Separations by Industry,2022Q3,72,Accommodation and Food Services,10378
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q2,72,Accommodation and Food Services,15.4
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q2,72,Accommodation and Food Services,13.900000000000002
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q2,72,Accommodation and Food Services,13.4
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q2,72,Accommodation and Food Services,16.5
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2022Q2,72,Accommodation and Food Services,14.7
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q3,72,Accommodation and Food Services,15.5
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2021Q2,72,Accommodation and Food Services,14.399999999999999
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q3,72,Accommodation and Food Services,14.000000000000002
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q3,72,Accommodation and Food Services,13.700000000000001
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q3,72,Accommodation and Food Services,13.900000000000002
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q3,72,Accommodation and Food Services,14.099999999999998
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q3,72,Accommodation and Food Services,12.8
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2021Q3,72,Accommodation and Food Services,20.3
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2022Q3,72,Accommodation and Food Services,14.399999999999999
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q4,72,Accommodation and Food Services,14.6
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q4,72,Accommodation and Food Services,14.799999999999999
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q4,72,Accommodation and Food Services,13.900000000000002
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q4,72,Accommodation and Food Services,22.8
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q4,72,Accommodation and Food Services,13.5
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q4,72,Accommodation and Food Services,19.2
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2021Q4,72,Accommodation and Food Services,18
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2022Q4,72,Accommodation and Food Services,15
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q1,72,Accommodation and Food Services,26604
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q1,72,Accommodation and Food Services,27900
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q1,72,Accommodation and Food Services,32177
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q1,72,Accommodation and Food Services,32358
Workers,Prince Georges WIA,Maryland Workers by Industry,2021Q1,72,Accommodation and Food Services,24018
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q1,72,Accommodation and Food Services,33093
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q1,72,Accommodation and Food Services,33216
Workers,Prince Georges WIA,Maryland Workers by Industry,2022Q1,72,Accommodation and Food Services,29068
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q2,72,Accommodation and Food Services,32747
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q2,72,Accommodation and Food Services,32861
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q2,72,Accommodation and Food Services,27982
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q2,72,Accommodation and Food Services,25547
Workers,Prince Georges WIA,Maryland Workers by Industry,2022Q2,72,Accommodation and Food Services,29274
Workers,Prince Georges WIA,Maryland Workers by Industry,2021Q2,72,Accommodation and Food Services,24344
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q2,72,Accommodation and Food Services,26762
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q3,72,Accommodation and Food Services,28269
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q2,72,Accommodation and Food Services,33066
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q3,72,Accommodation and Food Services,28821
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q3,72,Accommodation and Food Services,33709
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q3,72,Accommodation and Food Services,33458
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q3,72,Accommodation and Food Services,33811
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q3,72,Accommodation and Food Services,22536
Workers,Prince Georges WIA,Maryland Workers by Industry,2021Q3,72,Accommodation and Food Services,27860
Workers,Prince Georges WIA,Maryland Workers by Industry,2022Q3,72,Accommodation and Food Services,30066
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q4,72,Accommodation and Food Services,28141
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q4,72,Accommodation and Food Services,27977
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q4,72,Accommodation and Food Services,33013
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q4,72,Accommodation and Food Services,32910
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q4,72,Accommodation and Food Services,33245
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q4,72,Accommodation and Food Services,24778
Workers,Prince Georges WIA,Maryland Workers by Industry,2021Q4,72,Accommodation and Food Services,28998
Workers,Prince Georges WIA,Maryland Workers by Industry,2022Q4,72,Accommodation and Food Services,30040
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q1,62,Health Care and Social Assistance,3940
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q1,62,Health Care and Social Assistance,3989
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q1,62,Health Care and Social Assistance,4358
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q1,62,Health Care and Social Assistance,4438
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q1,62,Health Care and Social Assistance,4419
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q1,62,Health Care and Social Assistance,4747
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q1,62,Health Care and Social Assistance,4934
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2022Q1,62,Health Care and Social Assistance,5060
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q2,62,Health Care and Social Assistance,4197
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q2,62,Health Care and Social Assistance,4273
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q2,62,Health Care and Social Assistance,4367
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q2,62,Health Care and Social Assistance,4575
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q2,62,Health Care and Social Assistance,4494
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q2,62,Health Care and Social Assistance,4817
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q2,62,Health Care and Social Assistance,5278
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2022Q2,62,Health Care and Social Assistance,5476
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q3,62,Health Care and Social Assistance,4239
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q3,62,Health Care and Social Assistance,4529
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q3,62,Health Care and Social Assistance,4419
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q3,62,Health Care and Social Assistance,4436
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q3,62,Health Care and Social Assistance,4555
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q3,62,Health Care and Social Assistance,4720
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q3,62,Health Care and Social Assistance,5224
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2022Q3,62,Health Care and Social Assistance,5762
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q4,62,Health Care and Social Assistance,4474
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q4,62,Health Care and Social Assistance,4781
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q4,62,Health Care and Social Assistance,4934
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q4,62,Health Care and Social Assistance,5727
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q1,62,Health Care and Social Assistance,248
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q4,62,Health Care and Social Assistance,4627
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q4,62,Health Care and Social Assistance,4563
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2022Q4,62,Health Care and Social Assistance,5578
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q1,62,Health Care and Social Assistance,444
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q1,62,Health Care and Social Assistance,53
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q4,62,Health Care and Social Assistance,5902
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q1,62,Health Care and Social Assistance,14
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q1,62,Health Care and Social Assistance,371
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q1,62,Health Care and Social Assistance,-1215
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2021Q1,62,Health Care and Social Assistance,303
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2022Q1,62,Health Care and Social Assistance,181
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q2,62,Health Care and Social Assistance,263
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q2,62,Health Care and Social Assistance,254
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q2,62,Health Care and Social Assistance,141
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q2,62,Health Care and Social Assistance,362
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q2,62,Health Care and Social Assistance,50
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q2,62,Health Care and Social Assistance,-1573
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2022Q2,62,Health Care and Social Assistance,124
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q3,62,Health Care and Social Assistance,314
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q3,62,Health Care and Social Assistance,209
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q3,62,Health Care and Social Assistance,343
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q3,62,Health Care and Social Assistance,601
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2021Q3,62,Health Care and Social Assistance,-60
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2022Q3,62,Health Care and Social Assistance,1518
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2021Q2,62,Health Care and Social Assistance,-1023
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q3,62,Health Care and Social Assistance,-141
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q4,62,Health Care and Social Assistance,-206
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q3,62,Health Care and Social Assistance,-151
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q4,62,Health Care and Social Assistance,-128
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q4,62,Health Care and Social Assistance,303
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q4,62,Health Care and Social Assistance,109
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q4,62,Health Care and Social Assistance,-270
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2022Q4,62,Health Care and Social Assistance,-80
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2021Q4,62,Health Care and Social Assistance,-519
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q4,62,Health Care and Social Assistance,441
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q1,62,Health Care and Social Assistance,2975
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q1,62,Health Care and Social Assistance,2938
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q1,62,Health Care and Social Assistance,3520
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q1,62,Health Care and Social Assistance,3435
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q1,62,Health Care and Social Assistance,3425
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2021Q1,62,Health Care and Social Assistance,3135
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q1,62,Health Care and Social Assistance,3535
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q2,62,Health Care and Social Assistance,3322
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2022Q1,62,Health Care and Social Assistance,3520
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q2,62,Health Care and Social Assistance,3401
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q2,62,Health Care and Social Assistance,3684
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q2,62,Health Care and Social Assistance,3647
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q2,62,Health Care and Social Assistance,3820
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2021Q2,62,Health Care and Social Assistance,3378
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q2,62,Health Care and Social Assistance,2355
