2021Q4,Percent of Workers in TANF (%),,,"Anne Arundel County, Maryland",1.857617825,0.01858,,,,,
2022Q1,Percent of Workers in TANF (%),,,"Anne Arundel County, Maryland",1.901106992,0.01901,,,,,
2022Q2,Percent of Workers in TANF (%),,,"Anne Arundel County, Maryland",1.754565887,0.01755,,,,,
2022Q3,Percent of Workers in TANF (%),,,"Anne Arundel County, Maryland",1.804903089,0.01805,,,,,
2022Q4,Percent of Workers in TANF (%),,,"Anne Arundel County, Maryland",1.722848416,0.01723,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.947123369,0.02947,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",3.10929037,0.03109,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.161793607,0.02162,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.31049932,0.02310,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.584762312,0.02585,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.652598187,0.02653,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.027426265,0.02027,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.219265756,0.02219,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.107066944,0.02107,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.581896449,0.02582,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.057755375,0.02058,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.00725034,0.02007,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.022490847,0.02022,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.214201554,0.02214,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",1.674552792,0.01675,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",1.773771729,0.01774,,,,,
2019Q3,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.005336423,0.02005,,,,,
2019Q4,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.197844348,0.02198,,,,,
2020Q1,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",1.920101157,0.01920,,,,,
2020Q2,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",3.330425689,0.03330,,,,,
2020Q3,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",3.063111983,0.03063,,,,,
2020Q4,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",3.297900391,0.03298,,,,,
2021Q1,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.865734161,0.02866,,,,,
2021Q2,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",5.090244637,0.05090,,,,,
2021Q3,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",5.536555173,0.05537,,,,,
2021Q4,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",4.222957658,0.04223,,,,,
2022Q1,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",3.117493245,0.03117,,,,,
2022Q2,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",2.981938268,0.02982,,,,,
2022Q3,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",3.582809764,0.03583,,,,,
2022Q4,Percent of Workers in TANF (%),,,"Baltimore City, Maryland",3.324084002,0.03324,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",9.646552354,0.09647,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",10.83504621,0.10835,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",7.776841936,0.07777,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",8.528688764,0.08529,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",9.231293972,0.09231,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",9.98510972,0.09985,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",7.17488011,0.07175,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",7.389886664,0.07390,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",6.528886642,0.06529,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",8.060742188,0.08061,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",6.087363625,0.06087,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",6.040687343,0.06041,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",6.498188185,0.06498,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",6.593146552,0.06593,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",4.404885982,0.04405,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",5.05881197,0.05059,,,,,
2019Q3,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",5.392126826,0.05392,,,,,
2019Q4,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",6.033523839,0.06034,,,,,
2020Q1,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",4.597315371,0.04597,,,,,
2020Q2,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",11.95107302,0.11951,,,,,
2020Q3,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",12.47358168,0.12474,,,,,
2020Q4,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",11.56280968,0.11563,,,,,
2021Q1,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",7.531843097,0.07532,,,,,
2021Q2,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",13.31325294,0.13313,,,,,
2021Q3,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",14.17559032,0.14176,,,,,
2021Q4,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",14.07518235,0.14075,,,,,
2022Q1,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",8.526787081,0.08527,,,,,
2022Q2,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",7.977920477,0.07978,,,,,
2022Q3,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",7.875239545,0.07875,,,,,
2022Q4,Percent of Workers in TANF (%),,,"Baltimore County, Maryland",7.345414892,0.07345,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.121168202,0.00121,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.106807684,0.00107,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.084225725,0.00084,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.104670271,0.00105,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.068520945,0.00069,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.07767491,0.00078,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.074943772,0.00075,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.09199029,0.00092,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.101954852,0.00102,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.096052695,0.00096,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.062474547,0.00062,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.053021707,0.00053,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.044944241,0.00045,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.07228493,0.00072,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.058009912,0.00058,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.041250505,0.00041,,,,,
2019Q3,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.048276618,0.00048,,,,,
2019Q4,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.057535192,0.00058,,,,,
2020Q1,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.089760826,0.00090,,,,,
2020Q2,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.163657282,0.00164,,,,,
2020Q3,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.147422502,0.00147,,,,,
2020Q4,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.149171534,0.00149,,,,,
2021Q1,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.099103199,0.00099,,,,,
2021Q2,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.095293191,0.00095,,,,,
2021Q3,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.08113584,0.00081,,,,,
2021Q4,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.048354477,0.00048,,,,,
2022Q1,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.064444305,0.00064,,,,,
2022Q2,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.082373985,0.00082,,,,,
2022Q3,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.092559133,0.00093,,,,,
2022Q4,Percent of Workers in TANF (%),,,"Calvert County, Maryland",0.085128981,0.00085,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.082081685,0.00082,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.067249283,0.00067,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.048128986,0.00048,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.077533534,0.00078,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.068520945,0.00069,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.038837455,0.00039,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.031555273,0.00032,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.042162216,0.00042,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.052865479,0.00053,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.061473725,0.00061,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.070283865,0.00070,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.098468885,0.00098,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.101124542,0.00101,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.06848046,0.00068,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.073479222,0.00073,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.052500643,0.00053,,,,,
2019Q3,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.05570379,0.00056,,,,,
2019Q4,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.042192474,0.00042,,,,,
2020Q1,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.078052893,0.00078,,,,,
2020Q2,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.102285801,0.00102,,,,,
2020Q3,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.057330973,0.00057,,,,,
2020Q4,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.040316631,0.00040,,,,,
2021Q1,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.037163699,0.00037,,,,,
2021Q2,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.198527482,0.00199,,,,,
2021Q3,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.16227168,0.00162,,,,,
2021Q4,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.096708954,0.00097,,,,,
2022Q1,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.120833072,0.00121,,,,,
2022Q2,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.140035775,0.00140,,,,,
2022Q3,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.14655196,0.00147,,,,,
2022Q4,Percent of Workers in TANF (%),,,"Caroline County, Maryland",0.162150439,0.00162,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.148528764,0.00149,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.138454406,0.00138,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.124333213,0.00124,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.124053655,0.00124,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.129428452,0.00129,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.11262862,0.00113,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.063110545,0.00063,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.057493932,0.00057,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.079298218,0.00079,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.076842156,0.00077,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.101521138,0.00102,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.113617944,0.00114,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.097379189,0.00097,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.0760894,0.00076,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.04640793,0.00046,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.045000551,0.00045,,,,,
2019Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.05570379,0.00056,,,,,
2019Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.084384949,0.00084,,,,,
2020Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.078052893,0.00078,,,,,
2020Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.167748714,0.00168,,,,,
2020Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.090091529,0.00090,,,,,
2020Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.036284968,0.00036,,,,,
2021Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.057810199,0.00058,,,,,
2021Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.083381542,0.00083,,,,,
2021Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.08113584,0.00081,,,,,
2021Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.096708954,0.00097,,,,,
2022Q1,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.124860841,0.00125,,,,,
2022Q2,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.119442279,0.00119,,,,,
2022Q3,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.177405004,0.00177,,,,,
2022Q4,Percent of Workers in TANF (%),,,"Carroll County, Maryland",0.129720351,0.00130,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.316600786,0.00317,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.296688012,0.00297,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.276741668,0.00277,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.290750753,0.00291,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.266470341,0.00266,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.236908476,0.00237,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.201164863,0.00201,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.260639156,0.00261,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.226566338,0.00227,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.215158037,0.00215,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.163995685,0.00164,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.185575975,0.00186,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.187267671,0.00187,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.220659261,0.00221,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.177897063,0.00178,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.236252894,0.00236,,,,,
2019Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.170824955,0.00171,,,,,
2019Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.161098539,0.00161,,,,,
2020Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.195132231,0.00195,,,,,
2020Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.310948836,0.00311,,,,,
2020Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.307130212,0.00307,,,,,
2020Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.290279741,0.00290,,,,,
2021Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.227111497,0.00227,,,,,
2021Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.452642659,0.00453,,,,,
2021Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.455906148,0.00456,,,,,
2021Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.306245021,0.00306,,,,,
2022Q1,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.269860526,0.00270,,,,,
2022Q2,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.341852039,0.00342,,,,,
2022Q3,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.397232945,0.00397,,,,,
2022Q4,Percent of Workers in TANF (%),,,"Cecil County, Maryland",0.385107293,0.00385,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.316600786,0.00317,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.328334734,0.00328,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.284763165,0.00285,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.290750753,0.00291,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.289310656,0.00289,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.30293215,0.00303,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.21299809,0.00213,,,,,
2017Q2,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.226142797,0.00226,,,,,
2017Q3,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.252999077,0.00253,,,,,
2017Q4,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.238210684,0.00238,,,,,
2018Q1,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.175709662,0.00176,,,,,
2018Q2,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.18178871,0.00182,,,,,
2018Q3,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.217230498,0.00217,,,,,
2018Q4,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.228268201,0.00228,,,,,
2019Q1,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.135356461,0.00135,,,,,
2019Q2,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.251253078,0.00251,,,,,
2019Q3,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.196820056,0.00197,,,,,
2019Q4,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.187948295,0.00188,,,,,
2020Q1,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.241963967,0.00242,,,,,
2020Q2,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.315040268,0.00315,,,,,
2020Q3,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.253894309,0.00254,,,,,
2020Q4,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.237868121,0.00238,,,,,
2021Q1,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.231240797,0.00231,,,,,
2021Q2,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.341467269,0.00341,,,,,
2021Q3,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.29749808,0.00297,,,,,
2021Q4,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.386835816,0.00387,,,,,
2022Q1,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.374582522,0.00375,,,,,
2022Q2,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.33773334,0.00338,,,,,
2022Q3,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.555354797,0.00555,,,,,
2022Q4,Percent of Workers in TANF (%),,,"Charles County, Maryland",0.531042688,0.00531,,,,,
2015Q3,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.32441809,0.00324,,,,,
2015Q4,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.284820492,0.00285,,,,,
2016Q1,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.208558938,0.00209,,,,,
2016Q2,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.170573775,0.00171,,,,,
2016Q3,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.140848609,0.00141,,,,,
2016Q4,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.159233566,0.00159,,,,,
2017Q1,Percent of Workers in TANF (%),,,"Dorchester County, Maryland",0.118332272,0.00118,,,,,
